job_id,requested_number_of_processors,execution_time,starting_time,allocated_processors
24271,8,10,23758272,40 41 42 64 65 66 67 68
24272,8,3578,23758451,40 41 42 64 65 66 67 68
24273,6,87,23760373,0 1 2 3 4 5
24274,16,722,23761040,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
24275,2,15,23761869,0 1
24276,4,15,23761882,2 3 4 5
24277,1,14,23761886,0
24278,1,16,23761980,0
24279,2,17,23761997,0 1
24280,4,19,23762010,2 3 4 5
24281,1,14,23762178,0
24282,2,15,23762187,1 2
24283,4,15,23762200,0 3 4 5
24284,8,2688,23762217,0 1 2 3 4 5 6 7
24285,8,799,23762653,8 9 10 11 12 13 14 15
24286,8,766,23762677,16 17 18 19 20 21 22 23
24287,2,14348,23762759,40 41
24288,8,35,23763311,42 43 44 45 62 63 64 65
24289,50,1090,23766827,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83
24290,32,2955,23763872,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65 66 67 68 69 70 71 72 73
24291,4,19,23763925,74 75 76 77
24292,8,349,23764905,0 1 2 3 4 5 6 7
24293,4,14,23764235,74 75 76 77
24294,1,17,23764319,74
24295,2,16,23764368,74 75
24296,5,16,23764390,74 75 76 77 78
24297,8,14,23764436,74 75 76 77 78 79 80 81
24298,10,18,23764478,74 75 76 77 78 79 80 81 82 83
24299,8,16,23764542,74 75 76 77 78 79 80 81
24300,4,20,23764552,82 83 84 85
24301,1,17,23764561,74
24302,10,22,23764563,75 76 77 78 79 80 81 86 87 88
24303,2,17,23764572,89 90
24304,5,16,23764578,74 82 83 84 85
24305,16,22243,23767917,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
24306,9,32972,23766293,84 85 86 87 88 89 90 94 95
24307,10,16,23765068,74 75 76 77 78 79 80 81 82 83
24308,10,17,23765332,0 1 2 3 4 5 6 7 74 75
24309,10,20,23765355,0 1 2 3 4 5 6 7 74 75
24310,8,3425,23767917,16 17 18 19 20 21 22 23
24311,4,15,23765627,0 1 2 3
24312,10,19,23765670,0 1 2 3 4 5 6 7 74 75
24313,10,16,23765701,0 1 2 3 4 5 6 7 74 75
24314,10,18,23765712,76 77 78 79 80 81 82 83 84 85
24315,8,1643,23767917,42 43 44 45 62 63 64 65
24316,4,17,23765917,0 1 2 3
24317,4,17,23765931,4 5 6 7
24318,4,20,23765946,0 1 2 3
24319,4,14,23766537,0 1 2 3
24320,32,12778,23775097,16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81
24321,1,7180,23767917,66
24322,4,30,23767917,67 68 69 70
24323,4,27,23768733,67 68 69 70
24324,8,50944,23777107,40 41 82 83 92 93 96 99
24325,8,4322,23782636,46 47 48 49 50 51 52 53
24326,4,10,23771047,42 43 44 45
24327,16,25144,23786958,46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61
24328,4,20,23772115,16 17 18 19
24329,4,17,23772370,16 17 18 19
24330,4,15,23772897,16 17 18 19
24331,4,33,23773169,16 17 18 19
24332,50,5,23790160,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 91 97
24333,4,28,23773415,16 17 18 19
24334,50,1428,23790165,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 91 97
24335,2,20,23774074,16 17
24336,1,14,23774093,18
24337,4,15,23774117,16 17 18 19
24338,4,19,23774225,16 17 18 19
24339,2,20,23774240,20 21
24340,1,19,23774253,16
24341,3,19,23774329,16 17 18
24342,1,2070,23777126,91
24343,16,1561,23791593,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
24344,32,1300,23787875,16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81
24345,1,53964,23783247,98
24346,16,983,23789175,16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65
24347,4,15,23775352,82 83 92 93
24348,2,15,23775365,96 99
24349,1,16,23775374,82
24350,5,124,23775473,82 83 92 93 96
24351,1,35960,23791593,66
24352,1,58,23775811,82
24353,1,3591,23779196,91
24354,3,1169,23783247,54 55 56
24355,1,35999,23791593,67
24356,1,35972,23791593,68
24357,2,35995,23791593,69 70
24358,2,35953,23791593,71 72
24359,16,4391,23791593,16 17 18 19 20 21 22 23 42 43 44 45 62 63 64 65
24360,2,35944,23797322,0 1
24361,16,4729,23801950,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
24362,16,6022,23802129,18 19 20 21 22 23 42 43 44 45 62 63 64 65 73 74
24363,16,4548,23806999,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
24364,16,4628,23811944,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
24365,16,5346,23814803,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
24366,16,4574,23819593,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
24367,16,5659,23820354,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
24368,16,4531,23824389,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
24369,16,5748,23826274,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
24370,8,7409,23829219,2 3 4 5 6 7 8 9
24371,8,30597,23831316,10 11 12 13 14 15 16 17
24372,16,6085,23832222,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
24373,9,6652,23834449,0 1 34 35 36 37 38 39 40
24374,9,6679,23834717,41 42 43 44 45 46 47 48 49
24375,9,6636,23834933,50 51 52 53 54 55 56 57 58
24376,8,7440,23836782,2 3 4 5 6 7 8 9
24377,8,999,23838046,59 60 61 62 63 64 65 66
24378,16,6335,23838572,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
24379,4,26,23838940,67 68 69 70
24380,8,363,23839166,59 60 61 62 63 64 65 66
24381,6,659,23839635,59 60 61 62 63 64
24382,1,16,23839757,65
24383,1,66,23839765,66
24384,1,60,23839878,65
24385,1,60,23839888,66
24386,1,59,23840071,65
24387,20,14275,23840247,65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84
24388,1,22,23840297,59
24389,1,60,23840365,59
24390,1,59,23840374,60
24391,4,61,23840450,59 60 61 62
24392,4,24,23840469,63 64 85 86
24393,4,60,23840505,63 64 85 86
24394,4,63,23840524,59 60 61 62
24395,2,50967,23841100,59 60
24396,2,14361,23841244,0 1
24397,1,47956,23841296,34
24398,1,24,23841305,35
24399,4,29,23841319,36 37 38 39
24400,1,60,23841496,35
24401,4,64,23841510,36 37 38 39
24402,9,13090,23841804,35 36 37 38 39 40 41 42 43
24403,9,13169,23841823,44 45 46 47 48 49 50 51 52
24404,9,13128,23841858,53 54 55 56 57 58 61 62 63
24405,1,23,23843718,64
24406,4,23,23843725,85 86 87 88
24407,8,7634,23844466,2 3 4 5 6 7 8 9
24408,16,6303,23845146,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
24409,9,46958,23848153,64 85 86 87 88 89 90 91 92
24410,9,27654,23852100,2 3 4 5 6 7 8 9 93
24411,40,6572,23854522,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 94 95 96 97
24412,16,22314,23855605,0 1 35 36 37 38 39 40 41 42 43 44 45 46 47 48
24413,5,130,23852176,18 19 20 21 22
24414,8,7489,23854992,49 50 51 52 53 54 55 56
24415,16,52169,23862481,10 11 12 13 14 15 16 17 49 50 51 52 53 54 55 56
24416,3,1176,23854986,57 58 61
24417,3,1332,23854986,62 63 98
24418,3,1177,23856162,57 58 61
24419,32,14755,23862391,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 57 58 61 62 63 65 66 67 68 69 70 71 72 73 74 75
24420,3,1328,23856588,62 63 98
24421,9,39566,23861094,76 77 78 79 80 81 82 83 84
24422,9,39623,23877146,18 19 20 21 22 23 24 25 26
24423,3,1323,23858281,57 58 61
24424,2,1129,23859244,62 63
24425,3,1330,23859604,57 58 61
24426,2,47986,23860234,98 99
24427,2,47975,23861094,94 95
24428,2,1773,23860618,62 63
24429,8,53368,23877146,27 28 29 30 31 32 33 57
24430,35,4139,23884735,0 1 2 3 4 5 6 7 8 9 35 36 37 38 39 40 41 42 43 44 45 46 47 48 58 61 62 63 65 66 67 68 69 70 71
24431,1,35962,23861094,97
24432,2,14378,23879754,75 93
24433,3,1322,23877146,58 61 62
24434,3,1328,23877146,63 65 66
24435,8,7589,23877146,67 68 69 70 71 72 73 74
24436,3,1321,23877919,0 1 35
24437,2,896,23877146,75 96
24438,9,36108,23888874,0 1 2 3 4 5 6 7 8
24439,9,18762,23888874,9 35 36 37 38 39 40 41 62
24440,1,45185,23879754,96
24441,4,30,23877919,36 37 38 39
24442,2,9,23877919,40 41
24443,2,19,23877919,42 43
24444,1,16,23867449,96
24445,3,9,23877919,44 45 46
24446,3,20,23877928,40 41 44
24447,2,19,23877919,47 48
24448,1,15,23868291,96
24449,4,1754,23877938,42 43 45 46
24450,9,39743,23888874,42 43 44 45 46 47 48 58 61
24451,1,41970,23884735,72
24452,1,9027,23884735,73
24453,8,7740,23888874,63 65 66 67 68 69 70 71
24454,16,6560,23895111,34 59 60 64 73 74 75 85 86 87 88 89 90 91 92 93
24455,16,6177,23900660,63 65 66 67 68 69 70 71 76 77 78 79 80 81 82 83
24456,40,6570,23918210,9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 34 35 36 37 38 39 40 41 49 50 51 52 53 54 55 56 59 60 62 63 64 65
24457,6,57,23919610,66 67 68 69 70 71
24458,6,2690,23919927,66 67 68 69 70 71
24459,8,61721,23920035,73 74 75 76 77 78 79 80
24460,8,1019,23920461,81 82 83 84 85 86 87 88
24461,9,32990,23920853,89 90 91 92 93 94 95 97 98
24462,9,32716,23921480,81 82 83 84 85 86 87 88 99
24463,64,14122,23930514,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71
24464,6,2760,23923405,66 67 68 69 70 71
24465,8,50492,23924982,0 1 2 3 4 5 6 7
24466,16,48875,23944636,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
24467,28,767,23924780,9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 34 35 36 37 38 39 40 41 49 50
24468,3,1326,23924780,51 52 53
24469,3,1322,23926810,8 9 10
24470,12,400,23926878,11 12 13 14 15 16 17 18 19 20 21 22
24471,1,1764,23927380,11
24472,16,6997,23944636,24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
24473,2,14378,23929174,72 96
24474,9,517,23929271,8 9 10 11 12 13 14 15 16
24475,2,14354,23943552,72 96
24476,16,22199,23944636,40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
24477,11,774,23944636,56 57 58 59 60 61 62 63 64 65 66
24478,4,22,23944636,67 68 69 70
24479,4,154,23944658,67 68 69 70
24480,1,17817,23944636,71
24481,1,1770,23945410,60
24482,10,14374,23945410,61 62 63 64 65 66 67 68 69 70
24483,4,12,23944812,67 68 69 70
24484,40,2321,23957906,24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 56 57 58 59 60 72 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98
24485,8,377,23951633,24 25 26 27 28 29 30 31
24486,8,494,23951633,32 33 34 35 36 37 38 39
24487,2,183,23944824,67 68
24488,4,2468,23945410,56 57 58 59
24489,8,489,23952010,24 25 26 27 28 29 30 31
24490,16,2221,23960227,24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
24491,2,2452,23947878,56 57
24492,8,54,23959784,61 62 63 64 65 66 67 68
24493,8,55,23959891,61 62 63 64 65 66 69 70
24494,32,71915,23966835,40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 72 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95
24495,8,53,23959838,61 62 63 64 65 66 67 68
24496,4,96813,23960227,96 97 98 99
24497,2,745,23959891,67 68
24498,3,547,23948532,58 59 60
24499,5,35,23963644,24 25 26 27 28
24500,5,613,23975474,0 1 2 3 4
24501,3,534,23950653,56 57 58
24502,5,1196,23962448,24 25 26 27 28
24503,9,40632,23962766,33 34 35 36 37 38 39 56 57
24504,9,21641,23960227,58 59 60 61 62 63 64 65 66
24505,9,33352,23976087,0 1 2 3 4 5 6 67 68
24506,8,41664,23972309,24 25 26 27 28 29 30 70
24507,2,12363,23959946,69 70
24508,2,35990,23962448,31 32
24509,1,53378,23962453,71
24510,1,135890,23972309,69
24511,1,13,23961696,56
24512,2,889,23961877,56 57
24513,2,101,23962427,67 68
24514,2,47959,23981756,7 73
24515,2,110,23963810,24 25
24516,1,13,23963838,26
24517,4,16,23963854,26 27 28 29
24518,2,67,23964170,24 25
24519,2,65,23965611,24 25
24520,16,2,23965618,26 27 28 29 30 67 68 72 81 82 83 84 85 86 87 88
24521,1,76,23965625,26
24522,4,75,23965636,27 28 29 30
24523,8,83,23965639,67 68 72 81 82 83 84 85
24524,2,47984,23981756,74 75
24525,8,63,23971605,24 25 26 27 28 29 30 67
24526,16,87,23993511,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
24527,16,70,23993598,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
24528,12,66,23982203,58 59 60 61 62 63 64 65 66 76 77 78
24529,16,10761,23993668,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
24530,1,71970,23981756,79
24531,4,104,23981756,76 77 78 80
24532,4,90,23981860,76 77 78 80
24533,4,335,23981868,58 59 60 61
24534,9,44021,23985304,58 59 60 61 62 63 64 65 66
24535,9,23613,24004429,8 9 10 11 12 13 14 15 16
24536,1,75641,23986018,76
24537,1,78106,23986384,77
24538,9,34832,24004429,17 18 19 20 21 22 23 31 32
24539,16,21925,24009439,0 1 2 3 4 5 6 33 34 35 36 37 38 39 56 57
24540,9,33567,24013973,24 25 26 27 28 29 30 67 68
24541,9,32617,24028042,8 9 10 11 12 13 14 15 16
24542,8,50815,24031364,0 1 2 3 4 5 6 7
24543,16,49251,24031364,33 34 35 36 37 38 39 56 57 70 71 73 74 75 78 80
24544,9,18293,24029325,58 59 60 61 62 63 64 65 66
24545,9,37871,24038750,40 41 42 43 44 45 46 47 48
24546,2,11867,24038750,49 50
24547,4,292,24018516,70 71 78 80
24548,9,34305,24038750,51 52 53 54 55 72 81 82 83
24549,2,930,24041319,17 18
24550,1,800,24041401,19
24551,2,47991,24041677,20 21
24552,9,22199,24049549,17 18 19 22 23 24 25 26 27
24553,10,16272,24059043,28 29 30 31 32 49 50 58 59 60
24554,16,10734,24075499,8 9 10 11 12 13 14 15 16 17 18 19 22 23 24 25
24555,16,10745,24086522,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
24556,16,22342,24090692,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
24557,9,33735,24090973,32 33 34 35 36 37 38 39 40
24558,9,36413,24091117,41 42 43 44 45 46 47 48 49
24559,8,50719,24096046,50 51 52 53 54 55 56 57
24560,9,34094,24096908,58 59 60 61 62 63 64 65 66
24561,16,10366,24097831,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
24562,2,969,24101444,67 68
24563,8,6582,24102838,67 68 70 71 72 73 74 75
24564,16,48559,24103492,76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91
24565,2,13176,24103924,92 93
24566,2,16665,24103999,94 95
24567,2,140,24104166,96 97
24568,1,598,24104767,96
24569,1,53395,24106179,96
24570,2,138,24107121,97 98
24571,16,10726,24108650,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
24572,1,4410,24113084,16
24573,16,24109,24119512,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
24574,16,10771,24119995,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
24575,2,17325,24122286,67 68
24576,2,16927,24122305,69 70
24577,2,135,24122410,71 72
24578,2,18202,24122555,71 72
24579,9,6801,24125462,32 33 34 35 36 37 38 39 40
24580,9,6634,24128644,41 42 43 44 45 46 47 48 49
24581,16,5233,24131078,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
24582,9,6774,24131839,58 59 60 61 62 63 64 65 66
24583,9,13578,24133127,32 33 34 35 36 37 38 39 40
24584,16,6461,24136585,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
24585,2,11979,24137066,41 42
24586,1,4343,24138076,43
24587,1,4330,24139230,44
24588,1,4470,24143013,43
24589,9,13086,24146802,0 1 2 3 4 5 6 7 8
24590,9,13219,24146852,9 10 11 12 13 14 15 16 17
24591,9,39871,24146953,18 19 20 21 22 23 24 25 26
24592,1,4598,24153102,27
24593,9,35955,24162018,0 1 2 3 4 5 6 7 8
24594,9,38447,24162078,9 10 11 12 13 14 15 16 17
24595,16,22346,24170843,27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42
24596,1,18,24173377,43
24597,16,16,24183130,43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58
24598,16,4453,24183337,43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58
24599,4,37704,24185544,59 60 61 62
24600,5,144,24185855,63 64 65 66 67
24601,4,35321,24186215,63 64 65 66
24602,5,111,24186676,67 68 69 70 71
24603,9,32713,24187562,18 19 20 21 22 23 24 25 26
24604,1,14389,24188180,43
24605,8,25,24188367,44 45 46 47 48 49 50 51
24606,8,50564,24189711,44 45 46 47 48 49 50 51
24607,2,14393,24190284,52 53
24608,16,48941,24190295,54 55 56 57 58 67 68 69 70 71 72 73 74 75 76 77
24609,8,52742,24191460,78 79 80 81 82 83 84 85
24610,8,52794,24191542,86 87 88 89 90 91 92 93
24611,5,113,24195441,27 28 29 30 31
24612,5,105,24196400,27 28 29 30 31
24613,64,276,24240275,0 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 59 60 61 62 63 64 65 66 94 95 99
24614,5,108,24197267,27 28 29 30 31
24615,8,3375,24197532,27 28 29 30 31 32 33 34
24616,9,39733,24239236,54 55 56 57 58 67 68 69 70
24617,1,13,24203585,0
24618,1,12,24203758,0
24619,1,13601,24204180,0
24620,1,13,24204585,1
24621,5,115,24205034,1 2 3 4 5
24622,5,112,24206352,1 2 3 4 5
24623,1,53963,24206881,96
24624,8,53361,24239236,71 72 73 74 75 76 77 97
24625,5,114,24207300,1 2 3 4 5
24626,1,53982,24207619,98
24627,5,110,24209722,1 2 3 4 5
24628,5,109,24211652,1 2 3 4 5
24629,1,29952,24211680,6
24630,32,101908,24240551,0 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 38
24631,2,47957,24240551,32 33
24632,2,35976,24240551,34 35
24633,2,11940,24240551,36 37
24634,1,19,24233097,99
24635,2,15817,24249630,6 39
24636,9,31577,24264531,36 37 40 41 42 43 44 45 46
24637,9,33121,24264596,47 48 49 50 51 52 53 59 60
24638,2,26,24266024,6 39
24639,8,50927,24266128,6 39 61 62 63 64 65 66
24640,1,12,24266584,78
24641,2,13,24266925,78 79
24642,4,39,24267353,78 79 80 81
24643,5,115,24267735,78 79 80 81 82
24644,8,26,24267779,83 84 85 86 87 88 89 90
24645,8,35148,24269188,78 79 80 81 82 83 84 85
24646,5,106,24271168,86 87 88 89 90
24647,2,10941,24272169,86 87
24648,5,111,24272411,88 89 90 91 92
24649,5,106,24272569,88 89 90 91 92
24650,5,111,24273369,88 89 90 91 92
24651,6,33,24273875,88 89 90 91 92 93
24652,6,1069,24274253,88 89 90 91 92 93
24653,6,1388,24275322,88 89 90 91 92 93
24654,1,5368,24275092,99
24655,1,14355,24276411,94
24656,1,16194,24276549,34
24657,4,11,24277038,35 88 89 90
24658,8,11,24277186,35 88 89 90 91 92 93 95
24659,8,10,24279822,35 54 55 56 57 58 67 68
24660,8,861,24280843,35 54 55 56 57 58 67 68
24661,8,4857,24280917,69 70 88 89 90 91 92 93
24662,4,11,24283020,35 54 55 56
24663,5,111,24283245,35 54 55 56 57
24664,8,863,24283792,35 54 55 56 57 58 67 68
24665,5,106,24283825,86 87 95 96 98
24666,5,108,24285731,35 54 55 56 57
24667,8,876,24286212,35 54 55 56 57 58 67 68
24668,5,106,24286259,69 70 86 87 88
24669,8,879,24286292,89 90 91 92 93 95 96 98
24670,5,112,24287141,35 54 55 56 57
24671,5,107,24287918,35 54 55 56 57
24672,8,1075,24287992,58 67 68 69 70 86 87 88
24673,9,33047,24288177,35 54 55 56 57 89 90 91 92
24674,8,368,24289375,32 33 58 67 68 69 70 86
24675,8,911,24289831,32 33 58 67 68 69 70 86
24676,5,107,24290850,32 33 58 67 68
24677,16,2715,24291810,32 33 58 67 68 69 70 86 87 88 93 94 95 96 98 99
24678,1,24,24292597,71
24679,5,115,24292597,72 73 74 75 76
24680,1,11983,24292702,71
24681,1,13740,24293101,34
24682,5,117,24293215,72 73 74 75 76
24683,9,52770,24294525,32 33 58 67 68 69 70 72 73
24684,8,2669,24294525,74 75 76 77 86 87 88 93
24685,5,117,24294527,94 95 96 97 98
24686,8,1047,24296108,36 37 40 41 42 43 44 45
24687,5,121,24295313,94 95 96 97 98
24688,8,258,24297155,36 37 40 41 42 43 44 45
24689,5,109,24296696,46 94 95 96 97
24690,5,109,24297043,46 94 95 96 97
24691,1,573,24297479,36
24692,5,112,24297547,37 40 41 42 43
24693,1,53993,24297918,37
24694,1,53984,24298049,40
24695,1,286,24298310,36
24696,1,30030,24299043,36
24697,1,15753,24299049,41
24698,1,748,24299321,42
24699,1,53994,24299474,43
24700,8,10519,24301078,42 44 45 46 47 48 49 50
24701,1,50943,24301678,51
24702,1,50970,24301980,52
24703,1,50975,24302636,53
24704,1,50993,24302982,59
24705,1,10,24303229,60
24706,2,16,24317404,6 34
24707,2,40199,24317831,6 34
24708,2,47999,24324511,35 39
24709,8,53353,24349021,0 1 2 3 4 5 7 8
24710,9,30253,24351024,9 10 11 12 13 14 15 16 17
24711,9,32821,24351046,18 19 20 21 22 23 24 25 26
24712,4,3095,24354145,27 28 29 30
24713,8,2380,24355335,31 32 33 36 37 38 40 41
24714,4,41625,24355460,42 43 44 45
24715,2,295,24357745,27 28
24716,9,29125,24357788,29 30 31 32 33 36 37 38 40
24717,2,35975,24357884,41 46
24718,2,406,24358099,6 27
24719,2,14392,24358751,6 27
24720,3,854,24359100,28 34 47
24721,8,842,24359821,48 49 50 51 52 53 54 55
24722,8,897,24359913,56 57 58 59 60 61 62 63
24723,2,13,24360304,28 34
24724,32,826,24360943,28 34 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76
24725,8,862,24360969,77 78 79 80 81 82 83 84
24726,2,120,24361225,85 86
24727,3,232,24361449,85 86 87
24728,5,275,24361753,85 86 87 88 89
24729,32,454,24362180,28 34 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76
24730,9,573,24362187,77 78 79 80 81 82 83 84 85
24731,3,72,24362954,28 34 47
24732,32,826,24363403,28 34 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76
24733,4,17,24363450,77 78 79 80
24734,4,19,24364553,28 34 47 48
24735,4,17,24364575,28 34 47 48
24736,4,18,24364883,28 34 47 48
24737,8,3512,24365352,28 34 47 48 49 50 51 52
24738,8,6935,24365494,53 54 55 56 57 58 59 60
24739,4,18,24365913,61 62 63 64
24740,4,16,24366123,61 62 63 64
24741,4,18,24366489,61 62 63 64
24742,32,445,24366499,65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96
24743,1,82,24366863,61
24744,4,242,24366878,62 63 64 97
24745,1,53996,24367239,61
24746,4,14,24367243,62 63 64 65
24747,1,53984,24367250,66
24748,4,20,24367572,62 63 64 65
24749,4,16,24367771,62 63 64 65
24750,4,23,24367976,62 63 64 65
24751,4,21,24368547,62 63 64 65
24752,2,721,24368656,62 63
24753,3,1383,24369036,28 34 47
24754,2,47976,24369293,48 49
24755,5,1755,24369531,50 51 52 62 63
24756,2,21,24369937,64 65
24757,4,21,24370217,64 65 67 68
24758,4,83,24370666,28 34 47 64
24759,32,482,24371634,28 34 47 50 51 52 62 63 64 65 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88
24760,5,3559,24371702,89 90 91 92 93
24761,5,123,24374161,6 27 28 34 35
24762,5,106,24375433,6 27 28 34 35
24763,5,3549,24375659,6 27 28 34 35
24764,5,105,24375894,39 47 50 51 52
24765,8,89,24377891,39 47 50 51 52 53 54 55
24766,9,483,24379333,6 27 28 34 35 39 47 50 51
24767,8,10,24379694,52 53 54 55 56 57 58 59
24768,4,81,24379801,52 53 54 55
24769,10,20,24380653,6 27 28 34 35 39 47 50 51 52
24770,8,83,24381274,6 27 28 34 35 39 47 50
24771,5,116,24381408,6 9 10 11 12
24772,10,19,24381544,6 9 10 11 12 13 14 15 16 17
24773,10,20,24381574,6 9 10 11 12 13 14 15 16 17
24774,10,20,24381627,6 9 10 11 12 13 14 15 16 17
24775,10,20,24381653,6 9 10 11 12 13 14 15 16 17
24776,1,1024,24381656,27
24777,2,47966,24381660,28 34
24778,5,109,24382421,6 9 10 11 12
24779,8,10,24382534,6 9 10 11 12 13 14 15
24780,8,32,24382971,6 9 10 11 12 13 14 15
24781,8,13740,24383348,6 9 10 11 12 13 14 15
24782,5,115,24383569,16 17 27 35 39
24783,1,53902,24383640,47
24784,5,112,24383829,16 17 27 35 39
24785,8,9,24383903,18 19 20 21 22 23 24 25
24786,1,1036,24384008,16
24787,1,143972,24384060,17
24788,1,940,24384199,18
24789,8,9,24384219,19 20 21 22 23 24 25 26
